Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Camden Fort Meagher,http://www.camdenfortmeagher.ie,+353858501483,-8.278982,51.809545,Cork,Crosshaven,Republic of Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink"
Caves of Keash Visitor Centre and Gift Shop,http://keash.ie/caves-of-keash,+353719183408,-8.44363752495224,54.0441950066453,Sligo,Ballymote,Republic of Ireland,"Museums and Attraction,Food Shops,Shopping,Tour"
Woodstock Gardens and Arboretum,http://www.woodstock.ie,+353878549785,-7.0603038,52.4751006,Kilkenny,Inistioge,Republic of Ireland,"Walking,Gardens,Garden,Cafe,Food and Drink"
Drumcliffe Tea House and Craft Shop,https://www.facebook.com/drumcliffe.teahouse,+353719144956,-8.4943896,54.3259817,Sligo,Drumcliffe,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Valentia Island Lighthouse ,http://valentiaisland.ie/explore-valentia/lighthouse,+353669476985,-10.344865,51.9291069,Kerry,Valentia Island,Republic of Ireland,"Covid Safety Charter,Museums and Attraction,Tour"
Eala Bhán Restaurant,http://www.ealabhan.ie,+353719145823,-8.4728278,54.2712028,Sligo,Sligo Town,Republic of Ireland,"Food and Drink,Restaurant"
Museum of Literature Ireland,http://www.moli.ie,+353(0)14779811,-6.26032776115812,53.3368066109046,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Learning,Gardens,Garden,Historic Houses and Castle,Museums and Attraction,Literary Ireland,Cafe,Food and Drink,Food Shops,Shopping,Tour"
"Eithna's By the Sea, Seafood Restaurant",http://www.bythesea.ie,+353868515607,-8.4481294,54.4667131,Sligo,Mullaghmore,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood"
Hazelwood Loop ,https://sligowalks.ie/walks/hazelwood/,,-8.426834,54.258001,Sligo,Sligo Town,Republic of Ireland,
Island View Riding Stables,http://www.islandviewridingstables.com,+353861956615,-8.4838298,54.4169237,Sligo,Grange,Republic of Ireland,"Covid Safety Charter,Horse Riding,Equestrian"
Cape Clear Gleann Loop,https://westcorkislands.com/gleann-loop-walk-cape-clear/,,-9.50026847744141,51.4417107717687,Cork,Cape Clear Island,Republic of Ireland,"Walking,Natural Landscape"
Killaspugbrone Loop,https://sligowalks.ie/walks/killaspugbrone-loop/,,-8.60900710883186,54.271652611587,Sligo,Strandhill,Republic of Ireland,"Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Knocknarea Mountain,,+353(0)719161201,-8.5740405,54.2586043,Sligo,Strandhill,Republic of Ireland,Walking
Mullaghmore Head,,,-8.4630775,54.470555,Sligo,Mullaghmore,Republic of Ireland,"Climbing,Activity Operator,Walking,Discovery Point"
Nook Café,https://facebook.com/NookCafeRestaurant,+353873522135,-8.4921048,54.1851633,Sligo,Collooney,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe,Vegetarian"
Osta Cafe & Wine Bar,http://www.instagram.com/ostacafesligo/?hl=en,+353719144639,-8.4738697,54.272084,Sligo,Sligo Town,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
Pudding Row,http://puddingrow.ie,,-8.960658,54.286031,Sligo,Easkey,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe,Vegetarian"
Rothe House Garden,http://www.rothehouse.com,+353567722893,-7.254629,52.6543476,Kilkenny,Kilkenny City,Republic of Ireland,"Covid Safety Charter,Walking,Gardens,Garden"
Queen Maeve Trail,https://sligowalks.ie/walks/knocknarea-queen-maeve-trail,,-8.58510326209114,54.270174038485,Sligo,Strandhill,Republic of Ireland,"Walking,Natural Landscape"
Rachel Quinn Ceramics,https://www.facebook.com/rachelquinnceramics.net/,+353872109020,-8.533072,54.153864,Sligo,Ballymote,Republic of Ireland,"Craft,Shopping,Learning,Food Shops"
Shells Café,http://www.shellscafe.com,+353719122938,-8.6094048,54.2700925,Sligo,Strandhill,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Sligo Boat Charters,https://www.sligoboatcharters.com,+353868913618,-8.5684918,54.3048754,Sligo,Rosses Point,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
Huntington Castle and Gardens,http://www.huntingtoncastle.com,+353539377160,-6.6491183,52.6904384,Carlow,Clonegal,Republic of Ireland,"Castle,Historic Houses and Castle,Gardens,Garden,Cafe,Food and Drink,Food Shops,Shopping"
Sligo Surf Experience,http://sligosurfexperience.com,+353877471915,-8.6097548,54.2699973,Sligo,Strandhill,Republic of Ireland,"Kitesurfing,Windsurfing,Activity Operator,Surfing"
Mullichain Café,https://www.facebook.com/mullichaincafe,+35351424440,-6.9287735,52.4877231,Carlow,Saint Mullins,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Royal Oak Distillery,https://royaloakdistillery.com,+353599186653,-6.9803905,52.7023374,Carlow,Royal Oak,Republic of Ireland,"Covid Safety Charter,Museums and Attraction,Food Shops,Shopping"
Slish Wood Forest Walk,https://www.coillte.ie/site/slish-wood/,,-8.4012546,54.2309113,Sligo,Sligo Town,Republic of Ireland,"Walking,Natural Landscape"
Streedagh Beach,,,-8.5601537,54.4044377,Sligo,Grange,Republic of Ireland,"Kitesurfing,Windsurfing,Activity Operator,Walking,Beach,Discovery Point"
Sweet Beat Café,https://www.facebook.com/TheSweetBeat?fref=ts,+353719138795,-8.4714429,54.271835,Sligo,Sligo Town,Republic of Ireland,"Food and Drink,Restaurant,Cafe,Vegetarian"
The Model,http://www.themodel.ie, +353719141405,-8.4684396,54.2728315,Sligo,Sligo Town,Republic of Ireland,"Restaurant,Craft,Shopping,Movies,Cinema,Venue,Art Gallery,Cafe,Food and Drink"
Bird Watching in Dunmore East,,,-6.99846730415838,52.1534789756632,Waterford,Dunmore East,Republic of Ireland,"Bird Watching,Nature and Wildlife"
Nire Valley Trails - Coumduala Looped Walk,http://www.irishtrails.ie/Trail/Nire-Valley-Trails---Coumduala-loop/617/,+353(0)51875823,-7.63491881650384,52.2769571844086,Waterford,Ballymacarbry,Republic of Ireland,"Walking,Natural Landscape"
Nire Valley Trails - Coumlara Looped Walk,,,-7.63423217099603,52.2769571844086,Waterford,Ballymacarbry,Republic of Ireland,Walking
Bird Watching In Nire Valley Area,,,-7.73870158098676,52.2835391157577,Waterford,Ballymacarbry,Republic of Ireland,"Bird Watching,Nature and Wildlife"
Bird Watching on the Dingle Peninsula,http://www.birdwatchireland.ie/Default.aspx?tabid=293,+353(0)879711519,-10.1670098277412,52.1837423739747,Kerry,Dingle,Republic of Ireland,"Bird Watching,Nature and Wildlife,Activity Operator"
Bird Watching In Clonea,,,-7.53312207156846,52.1072771678837,Waterford,Dungarvan,Republic of Ireland,"Bird Watching,Nature and Wildlife"
Bird Watching In Ardmore,,,-7.72400378998085,51.9507759255638,Waterford,Ardmore,Republic of Ireland,"Bird Watching,Nature and Wildlife"
The Chocolate Garden of Ireland,https://chocolategarden.ie/,+353596481999,-6.6619712,52.7957812,Carlow,Tullow,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Learning,Shopping,Shopping Centres and Department Store,Artisan,Cafe,Food Shops"
Altamont Gardens,https://heritageireland.ie/visit/places-to-visit/altamont-gardens/,+353599159444,-6.72083739021298,52.7357813084342,Carlow,Tullow,Republic of Ireland,"Gardens,Garden,Cafe,Food and Drink"
Blackstairs Eco Trails,http://www.blackstairsecotrails.ie,+353(0)599773849,-6.85510585516965,52.6133226136518,Carlow,Borris,Republic of Ireland,"Food and Drink,Restaurant,Learning,Walking,Activity Operator,Local Produce,Tour"
Loughrea Cathedral,http://loughreacathedral.ie,+35391841212,-8.567083,53.197227,Galway,Loughrea,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction"
Borris House,http://www.borrishouse.com,+353599771884,-6.9289923,52.5988892,Carlow,Borris,Republic of Ireland,"Gardens,Garden,Historic Houses and Castle,Museums and Attraction,Food Shops,Shopping,Tour"
Duckett's Grove and Walled Gardens,https://carlowtourism.com/ducketts-grove-walled-gardens-and-pleasure-grounds/,+353599131554,-6.8123156,52.8572812,Carlow,Carlow Town,Republic of Ireland,"Gardens,Garden,Historic Houses and Castle,Museums and Attraction,Ruins"
Go with the Flow River Adventures,https://www.facebook.com/GoWithTheFlowRiverAdventures?fref=ts,+353872529700,-6.9156754,52.5598771,Carlow,Borris,Republic of Ireland,"Kayaking,Activity Operator"
Rathwood Home and Garden World,https://www.rathwood.com/,+353599156285,-6.6608249,52.7959095,Carlow,Tullow,Republic of Ireland,"Restaurant,Gardening,Nature and Wildlife,Shopping,Shopping Centres and Department Store,Walking,Food and Drink,Activity Operator,Food Shops"
Knowth Passage Tombs,https://heritageireland.ie/visit/places-to-visit/bru-na-boinne-visitor-centre-newgrange-and-knowth/,+353419880300,-6.491835,53.701971,Meath,Slane,Republic of Ireland,"Photography,Learning,Museums and Attraction,Cafe,Food and Drink,Tour"
The Sligo Way,https://sligowalks.ie/walks/the-sligo-way/,,-8.46535,54.2711,Sligo,Sligo Town,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk,Natural Landscape"
Carrickmacross Lace Gallery,https://www.carrickmacrosslace.ie/,+353429664176,-6.7190063,53.9777544,Monaghan,Carrickmacross,Republic of Ireland,"Covid Safety Charter,Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Corlea Trackway Visitor Centre,http://www.heritageireland.ie/en/midlands-eastcoast/corleatrackwayvisitorcentre,+353433322386,-7.84544131779103,53.6125265096806,Longford,Kenagh,Republic of Ireland,"Walking,Museums and Attraction"
Creative Ardagh,http://creativeardagh.blogspot.ie,+353863027602,-7.682975,53.66724,Longford,Ardagh,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction,Activity Operator,Food Shops,Tour"
 Foxford Café,https://www.foxfordwoollenmills.com/pages/cafe,+353949256104,-9.1145749,53.9821418,Mayo,Foxford,Republic of Ireland,"Food and Drink,Restaurant,Artisan,Cafe,Local Produce,Vegan,Vegetarian"
St Nicholas' Collegiate Church of Ireland,http://www.stnicholas.ie,+35391564648,-9.0537087,53.2726799,Galway,Galway City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Longford Clondra Greenway,https://www.irishtrails.ie/Trail/Longford-Clondra-Greenway/842/,,-7.9043919,53.7311034,Longford,Clondra,Republic of Ireland,"Cycling,Walking,Activity Operator"
Casey's Bogwood Sculptures,http://www.bogoak.ie,+353433325297,-7.9727406,53.567827,Longford,Newtowncashel,Republic of Ireland,"Craft,Shopping,Learning,Shopping Centres and Department Store,Tour"
Knights and Conquests Exhibition Centre,https://www.knightsandconquests.ie,+353867006715,-7.4969922,53.7751899,Longford,Granard,Republic of Ireland,"Covid Safety Charter,Museums and Attraction"
St. Mel's Cathedral,http://longfordparish.com,+353433346465,-7.796213068626,53.7268394603813,Longford,Longford Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Birr Castle Demesne & Historic Science Centre,https://www.birrcastle.com,+353579120336,-7.9143201,53.0967043,Offaly,Birr,Republic of Ireland,"Learning,Castle,Historic Houses and Castle,Gardens,Garden,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops,Shopping,Tour"
Cadamstown Paul's Lane Loop,https://slievebloom.ie/walk/pauls-lane-loop,,-7.65915297371912,53.1255461113344,Offaly,Cadamstown,Republic of Ireland,Walking
Clara Bog Visitor Centre,https://www.clarabognaturereserve.ie/,+353579368878,-7.617452,53.341923,Offaly,Clara,Republic of Ireland,"Walking,Museums and Attraction,Activity Operator,Tour"
Lough Boora Sculpture Loop,https://www.loughboora.com/sculpture,+353879904234,-7.726802,53.220112,Offaly,Tullamore,Republic of Ireland,"Walking,Activity Operator,Public Sculpture"
Lough Boora Discovery Park,https://www.loughboora.com,+3535740010,-7.726802,53.220112,Offaly,Tullamore,Republic of Ireland,"Covid Safety Charter,Bird Watching,Nature and Wildlife,Cycling,Walking,Natural Landscape,Public Sculpture,Cafe,Food and Drink"
Lough Boora - Farmlands Loop Walk,http://www.loughboora.com,+353579340010,-7.7089935280485,53.2538102639162,Offaly,Kilcormac,Republic of Ireland,"Bird Watching,Nature and Wildlife,Walking,Activity Operator"
Lough Boora Mesolithic Loop Walk,https://www.loughboora.com,+353879904234,-7.726802,53.220112,Offaly,Tullamore,Republic of Ireland,"Walking,Activity Operator"
Silver Line Cruisers,http://www.silverlinecruisers.com/,+353579151112,-7.99027,53.193504,Offaly,Banagher,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
The Offaly Way,https://www.visitoffaly.ie/Things-to-do/Outdoor-Adventures/Treks-and-Trails/Offaly-Way,,-7.67019277587895,53.1384854207372,Offaly,Cadamstown,Republic of Ireland,"Walking,Natural Landscape"
Vintage Lane Café,https://www.facebook.com/Vintage-Lane-Cafe-145603598952211,+353876622600,-8.4838134,54.3196522,Sligo,Rathcormack,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
WB's Coffee House,http://www.facebook.com/wbscoffeehouse,+353879757475,-8.4732524,54.2724479,Sligo,Sligo Town,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
Ballynahinch Castle Hotel and Gardens,https://www.ballynahinch-castle.com,+3539531006,-9.862961,53.460188,Galway,Ballynahinch,Republic of Ireland,"Restaurant,Walking,Castle,Historic Houses and Castle,Gardens,Garden,Food and Drink"
Wild West Sailing,http://wildwestsailing.com,+353871417564,-8.44929196227068,54.4664257440643,Sligo,Mullaghmore,Republic of Ireland,"Covid Safety Charter,Learning,Sailing,Activity Operator,Boat,Tour"
Yeats Tavern Restaurant & Davis's Pub,http://www.yeatstavernrestaurant.com,+353719163117,-8.501365,54.3288905,Sligo,Drumcliffe,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood,Vegetarian"
The Slieve Bloom Way,https://slievebloom.ie/walk/slieve-bloom-way,+35379137299,-7.71837306388848,53.0993283865934,Offaly,Kinnitty,Republic of Ireland,"Walking,Natural Landscape"
Eagles Flying - Irish Raptor Research Centre,http://www.eaglesflying.com,+353719189310,-8.5683428,54.1033973,Sligo,Ballymote,Republic of Ireland,"Bird Watching,Nature and Wildlife,Falconry,Activity Operator,Visitor Farm"
Lissadell House & Gardens,http://www.lissadellhouse.com,+353719163150,-8.5833421,54.3462391,Sligo,Ballinfull,Republic of Ireland,"Walking,Historic Houses and Castle,Gardens,Garden,Venue,Music,Cafe,Food and Drink,Tour"
Brigit's Garden (Gairdín Bhríde),http://www.brigitsgarden.ie,+35391550905,-9.212496,53.385307,Galway,Oughterard,Republic of Ireland,"Covid Safety Charter,Learning,Photography,Walking,Gardens,Garden,Cafe,Food and Drink,Food Shops,Shopping"
The Golf Course at Luttrellstown Castle Resort,https://www.luttrellstowncastle.com/golf,+35318609600,-6.4130481,53.374569,Dublin,Castleknock,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Northwest Adventure Tours,http://www.northwestadventuretours.ie,+353871259594,-8.59900783362434,54.2698983664469,Sligo,Strandhill,Republic of Ireland,"Cycling,Walking,Activity Operator,Day Tour,Tour"
Seatrails,http://www.seatrails.ie,+353872405071,-8.465317,54.277813,Sligo,Sligo Town,Republic of Ireland,"Walking,Activity Operator,Tour"
Wilderness Ireland,http://www.wildernessireland.com/,+35391457898,-8.57044746310544,54.2140487571179,Sligo,Coolaney,Republic of Ireland,"Cycling,Kayaking,Activity Operator,Walking"
Cashel House Hotel and Gardens,https://cashelhouse.ie/cms/gardens/,+3539531001,-9.8079229,53.4196461,Galway,Cashel Bay,Republic of Ireland,"Restaurant,Photography,Learning,Walking,Gardens,Garden,Food and Drink"
Bray to Greystones Walk,https://visitwicklow.ie/item/cliff-walk-bray-to-greystones/,+35340469117,-6.043428,52.98086,Wicklow,Bray,Republic of Ireland,"Walking,Natural Landscape"
Crone Woods - Maulin Mountain Loop,http://www.coillteoutdoors.ie,,-6.217855,53.165044,Wicklow,Enniskerry,Republic of Ireland,"Climbing,Activity Operator,Walking,Natural Landscape"
Glendalough Monastic Site and Visitor Centre,https://heritageireland.ie/places-to-visit/glendalough-visitor-centre/,+35340445352,-6.3243431,53.010461,Wicklow,Glendalough,Republic of Ireland,"Covid Safety Charter,Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,National Park,National and Forest Park,Ruins,Historic Houses and Castle,Tour"
Titanic and Belfast Day Tour – Irish Day Tours,https://www.irishdaytours.ie/titanic-belfast-day-trip-from-dublin,+35319073265,-6.2596291,53.3443425,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Celtic Boyne Valley Day Tour – Irish Day tours,http://www.irishdaytours.ie/tour/celtic-boyne-valley/,+353(0)863169788,-6.2596291,53.3443425,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Glor Irish Music Centre,http://www.glor.ie,+353(0)656845370,-8.977096,52.844572,Clare,Ennis,Republic of Ireland,"Learning,Activity Operator,Museums and Attraction,Traditionally Irish,Venue,Music,Cafe,Food and Drink"
Galway Bird Watching,,+353879190818,-9.0566819,53.270564,Galway,Galway City,Republic of Ireland,"Bird Watching,Nature and Wildlife,Activity Operator,Tour"
Powerscourt Distillery,https://powerscourtdistillery.com,+35315065656,-6.1907835,53.1840515,Wicklow,Enniskerry,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Museums and Attraction,Food Trails and Tour,Tour"
Russborough House  and Parklands,https://www.russborough.ie,+35345865239,-6.569867,53.14121,Wicklow,Blessington,Republic of Ireland,"Historic Houses and Castle,Gardens,Garden,Venue,Music,Cafe,Food and Drink,Tour"
Spinc & Wicklow Way - Glendalough,https://visitwicklow.ie/item/spinc-and-the-wicklow-way-red-route/#,,-6.3004389,53.0089293,Wicklow,Glendalough,Republic of Ireland,"Walking,Natural Landscape"
Bens Surf Clinic,http://www.facebook.com/BensSurfClinicLahinch,+353868448622,-9.34733702550648,52.9332877683877,Clare,Lahinch,Republic of Ireland,"Covid Safety Charter,Climbing,Activity Operator,Kayaking,Surfing"
Matt Feeney Chauffeurs,http://mattfeeneychauffeurs.com,+353(0)869372776,-6.47185209748386,53.4114329778701,Meath,Dunboyne,Republic of Ireland,"Covid Safety Charter,Activity Operator,Tour"
Poppy Seed Café,https://poppyseed.ie,+35391795191,-8.930073,53.267443,Galway,Oranmore,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
Wild Atlantic Sports - Bike Rental,http://www.wildatlanticsports.com,+353871032317,-8.58138125229493,51.6443089395648,Cork,Kinsale,Republic of Ireland,"Covid Safety Charter,Cycling,Activity Operator,Bike Rental,Tour"
Wild Atlantic Sports - Cycling Tours,https://www.wildatlanticsports.com/bike-tours.html,+353871032317,-8.5221007,51.7052088,Cork,Kinsale,Republic of Ireland,"Covid Safety Charter,Cycling,Activity Operator,Bike Rental,Tour"
Harbour Splash,http://harboursplash.ie,+35315240602,-6.14368967942892,53.29707427749,Dublin,Dún Laoghaire,Republic of Ireland,"Covid Safety Charter,Swimming,Swimming Pools and Water Park,Venue,Activity Operator,Adventure Park"
Dodi Café,https://www.facebook.com/dodicafe,+353834353087,-9.3460276,52.9322678,Clare,Lahinch,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
The National Leprechaun Museum,http://www.leprechaunmuseum.ie/,+35318733899,-6.266653,53.347647,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Activity Operator,Museums and Attraction,Food Shops,Shopping,Tour"
St Margaret's Golf and Country Club,https://www.stmargaretsgolf.com,+35318640400,-6.304092,53.451439,Dublin,St. Margarets,Republic of Ireland,"Golf Course,Covid Safety Charter,Golf,Activity Operator"
Knox,http://knoxsligo.ie,+353719141575,-8.4753059,54.2717516,Sligo,Sligo Town,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
St. Kevin's Way - Pilgrim Path,https://www.irishtrails.ie/Trail/St-Kevins-Way---Pilgrim-Path-/371/,,-6.599053,53.0918211,Wicklow,Hollywood,Republic of Ireland,"Walking,Natural Landscape"
The National Garden Exhibition Centre - Arboretum Kilquade,https://www.arboretum.ie/arboretum-kilquade,+35315313488,-6.0886734,53.1130485,Wicklow,Kilquade,Republic of Ireland,"Restaurant,Gardening,Nature and Wildlife,Gardens,Garden,Food and Drink,Food Shops,Shopping"
County Sligo Surf Club,https://countysligosurfclub.com,,-8.609456,54.269896,Sligo,Strandhill,Republic of Ireland,"Surfing,Activity Operator"
The Strawberry Tree,https://www.brooklodge.com/en/strawberry-tree-restaurant,+35340236444,-6.3308686,52.879752,Wicklow,Macreddin Village,Republic of Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
The Wicklow Heather Restaurant,http://wicklowheather.ie,+35340445157,-6.3006589,53.0087387,Wicklow,Glendalough,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Seafood,Vegetarian"
Wicklow Mountains National Park,https://www.wicklowmountainsnationalpark.ie,+353761002667,-6.2957196,53.0785499,Wicklow,Glendalough,Republic of Ireland,"Climbing,Activity Operator,Walking,National Park,National and Forest Park,Ruins,Historic Houses and Castle"
Wicklow Way Wines,https://www.wicklowwaywines.ie,+353869477396,-6.1071129,53.0850548,Wicklow,Newtown Mount Kennedy,Republic of Ireland,"Food and Drink,Restaurant,Activity Operator,Shopping,Tour"
Wicklow Wolf Brewing Co.,http://wicklowwolf.com,+35315676993,-6.1067405,53.2050307,Wicklow,Bray,Republic of Ireland,"Museums and Attraction,Shopping,Tour"
Wicklow's Historic Gaol,https://www.wicklowshistoricgaol.com,+35340461599,-6.0373008,52.9788867,Wicklow,Wicklow Town,Republic of Ireland,"Covid Safety Charter,Activity Operator,Tracing Your Ancestors,Museums and Attraction,Cafe,Food and Drink,Tour"
Hirebot,http://hirebot.ie,+353857686301,-7.56539,52.100245,Waterford,Dungarvan,Republic of Ireland,Activity Operator
Biking.ie  - Guided Tours,http://www.bikehirewicklow.com,+353834346992,-6.217278,53.107875,Wicklow,Roundwood,Republic of Ireland,"Covid Safety Charter,Cycling,Activity Operator,Bike Rental,Tour"
Barr na Sráide Inn,http://www.barrnasraide.ie,+353669151331,-10.270467,52.142805,Kerry,Dingle,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Fatbike Adventures Cycling Tours,https://fatbikeadventures.ie/,+353868839406,-6.0946988,53.1669051,Wicklow,Greystones,Republic of Ireland,"Covid Safety Charter,Cycling,Activity Operator,Bike Rental,Tour"
Killruddery House & Gardens,https://killruddery.com/,+35312863405,-6.1018791,53.181621,Wicklow,Bray,Republic of Ireland,"Walking,Historic Houses and Castle,Gardens,Garden,Cafe,Food and Drink"
Mount Usher Gardens,http://www.mountushergardens.ie/,+35340440205,-6.10627,53.00847,Wicklow,Ashford,Republic of Ireland,"Gardens,Garden,Cafe,Food and Drink"
Jameson Distillery Midleton,http://www.jamesonwhiskey.com,+353214613594,-8.1693376,51.9132135,Cork,Midleton,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Trails and Tour,Tour"
Errislannan Manor Gardens,https://www.errislannan-manor-riding.com/gardens,+3539521134,-10.0695331,53.4810413,Galway,Clifden,Republic of Ireland,"Walking,Gardens,Garden,Activity Operator"
Kilkenny Design Centre,https://kilkennydesign.com,+353567722118,-7.24949196560669,52.6498221823626,Kilkenny,Kilkenny City,Republic of Ireland,"Restaurant,Craft,Shopping,Historic Houses and Castle,Food and Drink,Food Shops"
The Source Arts Centre & Theatre,https://www.thesourceartscentre.ie/,+353(0)50490204,-7.80918584655763,52.6794043162373,Tipperary,Thurles,Republic of Ireland,"Art Gallery,Venue,Music"
Rothe House,https://www.facebook.com/rothehouse,+353(0)567722893,-7.254715,52.65433,Kilkenny,Kilkenny City,Republic of Ireland,"Tracing Your Ancestors,Historic Houses and Castle,Museums and Attraction,Food Shops,Shopping,Tour"
Shankill Castle,https://www.facebook.com/shankillcastle,+353(0)599726145,-7.02269276455695,52.685259341468,Kilkenny,Paulstown,Republic of Ireland,"Historic Houses and Castle,Castle,Cafe,Food and Drink,Local Produce,Restaurant,Tour"
Ballykilcavan Brewery,http://www.ballykilcavan.com,+353863484128,-7.1157709,53.0179718,Laois,Stradbally,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Museums and Attraction,Artisan,Activity Operator,Food Trails and Tour,Tour"
The Hole In The Wall,https://www.holeinthewall.ie,+353878075650,-7.2535144,52.6512787,Kilkenny,Kilkenny City,Republic of Ireland,"Historic Houses and Castle,Venue,Music,Food and Drink,Pubs and Bar"
Donaghmore Famine Workhouse Museum,http://donaghmoremuseum.ie,+353868296685,-7.6125907,52.8770211,Laois,Donaghmore,Republic of Ireland,"Agriculture,Nature and Wildlife,Photography,Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Durrow Leafy Loops - Leafy loop,https://www.sportireland.ie/outdoors/walking/trails/durrow-leafy-loops-leafy-loop?county=35&grade=All&length=All#list,,-7.39579761602658,52.8468523376509,Laois,Durrow,Republic of Ireland,"Walking,Natural Landscape"
Glenbarrow - Old Mill Loop,https://www.coillte.ie/site/glenbarrow/,,-7.52564375817589,53.1497079212292,Laois,Clonaslee,Republic of Ireland,"Walking,Natural Landscape"
Abbeyleix Heritage House,http://www.abbeyleixheritage.com/about-us/,+353578731653,-7.3464114,52.9172919,Laois,Abbeyleix,Republic of Ireland,"Covid Safety Charter,Tracing Your Ancestors,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Tour"
Aghaboe Abbey,,+353578739628,-7.5140093,52.9222166,Laois,Aghaboe,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Ballintubbert Gardens & House,https://www.ballintubbert.com/gardens,+353419884771,-7.086172,52.985038,Laois,Stradbally,Republic of Ireland,"Restaurant,Gardening,Nature and Wildlife,Learning,Gardens,Garden,Historic Houses and Castle,Local Produce,Food and Drink"
Barrowline Cruisers,https://www.barrowline.ie/,+353578626060,-7.099672,53.076479,Laois,Vicarstown,Republic of Ireland,"Covid Safety Charter,Cruising,Activity Operator,Boat,Tour"
Gash Gardens,http://www.gashgardens.ie,+353872737883  ,-7.4868403,52.97097,Laois,Castletown,Republic of Ireland,"Gardening,Nature and Wildlife,Photography,Learning,Walking,Gardens,Garden,Food Shops,Shopping"
Mountmellick Museum,https://www.facebook.com/mountmellickmuseumandconference,+353578624525,-7.32745048941047,53.1120960571725,Laois,Mountmellick,Republic of Ireland,"Craft,Shopping,Tracing Your Ancestors,Museums and Attraction,Cafe,Food and Drink,Food Shops"
Rock Of Dunamase,https://laois.ie/departments/heritage/laois-heritage-trail/rock-of-dunamase/?cli_action=1587132257.752,+353578664000,-7.210121,53.031526,Laois,Portlaoise,Republic of Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Natural Landscape,Ruins"
The Irish Fly Fishing and Game Museum,http://laois.ie/departments/heritage/laois-heritage-trail/irish-fly-fishing-and-game-shooting-museum,+353578736112,-7.347277,52.8342124,Laois,Durrow,Republic of Ireland,"Fishing,Angling,Museums and Attraction,Tour"
Ballagh Studio,http://www.rosharvey.com/,+353749370684,-7.2898999,55.3145175,Donegal,Malin,Republic of Ireland,"Craft,Shopping,Art Gallery"
Travel Choice,http://www.irishtravelchoice.com,+353578660775,-7.299242,53.03403,Laois,Portlaoise,Republic of Ireland,"Activity Operator,Tour"
Ballykeefe Distillery,http://ballykeefedistillery.ie,+353877004538,-7.37639637971019,52.6018984298127,Kilkenny,Cuffesgrange,Republic of Ireland,"Agriculture,Nature and Wildlife,Craft,Shopping,Learning,Museums and Attraction,Artisan,Food and Drink,Restaurant,Food Shops,Tour"
